Timestamp,Vehicle Angle,VehicleID,VehiclePos,VehiclePos,Longitude,latitude
2140,252.7451,veh42,15.105725,8.461485,-6.252702,53.350987
2141,252.927853,veh42,3.010098,7.564373,-6.252812,53.35097
2142,253.821845,veh42,5.332681,7.332583,-6.252919,53.350953
2143,263.533305,veh42,6.661279,7.748598,-6.253034,53.350946
2144,259.621549,veh42,0.090678,8.139399,-6.253155,53.350938
2145,251.591479,veh42,7.593005,7.502327,-6.253264,53.350919
2146,251.591479,veh42,15.274808,7.681803,-6.253374,53.3509
2147,251.591479,veh42,23.512636,8.237829,-6.253493,53.35088
2148,257.818127,veh42,3.698365,7.605729,-6.253604,53.350865
2149,264.6572,veh42,11.060983,7.362618,-6.253715,53.350864
2150,251.745008,veh42,7.010682,7.909698,-6.253829,53.350845
2151,251.586751,veh42,1.03335,7.402669,-6.253936,53.350826
2152,251.029592,veh42,8.612006,7.578656,-6.254045,53.350807
2153,251.029592,veh42,17.004895,8.392889,-6.254165,53.350785
2154,251.029592,veh42,24.576535,7.57164,-6.254274,53.350765
2155,265.983956,veh42,6.73658,8.220045,-6.254395,53.350757
2156,319.409911,veh42,0.520472,7.943891,-6.254481,53.350802
2157,333.861659,veh42,2.541532,9.75106,-6.25454,53.350882
2158,333.848091,veh42,13.857985,11.316453,-6.254609,53.350975
2159,333.848091,veh42,27.719986,13.862001,-6.254694,53.351089
2160,333.848091,veh42,40.716952,12.996966,-6.254773,53.351196
2161,333.848091,veh42,53.925991,13.209039,-6.254853,53.351304
2162,333.848091,veh42,66.98336,13.057368,-6.254933,53.351411
2163,334.380573,veh42,7.056644,13.873284,-6.255017,53.351526
2164,334.878972,veh42,6.38686,13.700216,-6.255098,53.351639
2165,334.878972,veh42,19.991451,13.604592,-6.255177,53.351751
2166,334.878972,veh42,33.651504,13.660053,-6.255257,53.351864
2167,334.878972,veh42,46.890798,13.239294,-6.255335,53.351974
2168,334.878972,veh42,60.717741,13.826942,-6.255415,53.352088
2169,334.878972,veh42,74.641645,13.923904,-6.255497,53.352204
2170,335.084597,veh42,3.955566,13.073921,-6.255573,53.352312
2171,335.262122,veh42,2.47496,12.969394,-6.255648,53.352419
2172,335.387673,veh42,16.371761,13.896801,-6.255727,53.352535
2173,335.387673,veh42,30.067274,13.695513,-6.255806,53.352649
2174,335.387673,veh42,43.813797,13.746522,-6.255885,53.352763
2175,335.387673,veh42,55.131205,11.317408,-6.255949,53.352857
2176,335.387673,veh42,62.912488,7.781283,-6.255994,53.352921
2177,335.387673,veh42,66.193771,3.281283,-6.256013,53.352949
2178,322.859748,veh42,3.92434,5.310569,-6.256057,53.352987
2179,266.812339,veh42,0.063794,5.599454,-6.256137,53.35299
2180,248.127219,veh42,7.959052,7.895258,-6.256248,53.352966
2181,248.781875,veh42,16.22325,8.264199,-6.256366,53.352942
2182,248.781875,veh42,23.732343,7.509093,-6.256472,53.35292
2183,248.781875,veh42,31.233221,7.500877,-6.256579,53.352898
2183,162.40617,veh44,5.1,0,-6.259253,53.352621
2184,248.781875,veh42,39.133536,7.900315,-6.256691,53.352874
2184,162.40617,veh44,6.647049,1.547049,-6.259247,53.352607
2185,248.667608,veh42,47.540316,8.40678,-6.25681,53.35285
2185,162.40617,veh44,9.644947,2.997898,-6.259235,53.352581
2186,248.344478,veh42,55.14116,7.600844,-6.256918,53.352827
2186,162.40617,veh44,14.40101,4.756063,-6.259216,53.35254
2187,248.344478,veh42,62.463943,7.322783,-6.257022,53.352805
2187,162.167849,veh44,21.139143,6.738133,-6.259189,53.352482
2188,248.344478,veh42,70.341948,7.878005,-6.257133,53.352782
2188,161.860526,veh44,25.585842,4.446699,-6.259171,53.352443
2189,248.344478,veh42,78.158837,7.816889,-6.257244,53.352758
2189,130.524315,veh44,5.671212,5.78537,-6.259114,53.352408
2190,204.501076,veh42,6.149505,7.770668,-6.257313,53.35271
2190,76.168215,veh44,1.630935,5.549723,-6.259033,53.352416
2191,162.377991,veh42,0.382335,7.41283,-6.257292,53.352645
2191,68.710711,veh44,8.48913,6.858195,-6.258936,53.352436
2192,158.273711,veh42,8.150345,7.768009,-6.257253,53.352579
2192,68.710711,veh44,16.84383,8.354701,-6.258817,53.352461
2193,158.273711,veh42,15.606574,7.456229,-6.257215,53.352516
2193,68.710711,veh44,24.076126,7.232296,-6.258715,53.352482
2194,157.346295,veh42,23.261326,7.654752,-6.257176,53.352451
2194,68.710711,veh44,31.190843,7.114717,-6.258614,53.352503
2195,156.9216,veh42,30.996623,7.735297,-6.257135,53.352386
2195,68.751213,veh44,4.828979,7.298136,-6.25851,53.352525
2196,156.9216,veh42,39.405058,8.408434,-6.25709,53.352316
2196,68.731097,veh44,2.584452,7.165473,-6.258408,53.352546
2197,156.090914,veh42,0.517029,6.611971,-6.257053,53.352261
2197,68.710959,veh44,10.781273,8.196822,-6.258292,53.35257
2198,122.371497,veh42,6.147089,5.63006,-6.25699,53.352231
2198,68.710959,veh44,17.982654,7.201381,-6.25819,53.352591
2199,73.599142,veh42,3.803765,6.156676,-6.2569,53.352244
2199,68.710959,veh44,25.648214,7.66556,-6.258081,53.352613
2200,71.680489,veh42,10.934729,7.130964,-6.256797,53.352261
2200,68.689481,veh44,1.810035,7.721821,-6.257971,53.352636
2201,62.080646,veh42,3.870305,7.055576,-6.256701,53.352286
2201,68.659801,veh44,0.579369,8.169334,-6.257856,53.35266
2202,11.847822,veh42,0.819733,6.449428,-6.256668,53.352338
2202,68.722326,veh44,8.063793,7.484425,-6.257749,53.352682
2203,13.090805,veh42,8.440267,7.620534,-6.25665,53.352401
2203,68.722326,veh44,15.19168,7.127887,-6.257648,53.352703
2204,68.298078,veh44,5.258761,7.537081,-6.257541,53.352726
2205,68.298078,veh44,13.299923,8.041161,-6.257428,53.35275
2206,68.298078,veh44,21.207394,7.907471,-6.257316,53.352773
2207,68.334911,veh44,5.17205,7.494656,-6.25721,53.352796
2208,68.334911,veh44,13.266365,8.094314,-6.257095,53.35282
2209,68.334911,veh44,21.435704,8.169339,-6.256979,53.352845
2210,68.334911,veh44,28.838949,7.403245,-6.256875,53.352867
2211,68.595734,veh44,36.429148,7.590199,-6.256767,53.352889
2212,68.789983,veh44,44.671767,8.242619,-6.25665,53.352913
2213,68.789983,veh44,52.002467,7.3307,-6.256546,53.352935
2214,68.789983,veh44,59.45015,7.447683,-6.25644,53.352957
2215,68.789983,veh44,67.468954,8.018804,-6.256326,53.35298
2216,68.541044,veh44,74.930185,7.461231,-6.25622,53.353002
2217,67.777151,veh44,78.19429,3.264105,-6.256174,53.353012
2218,75.038387,veh44,4.134092,5.689802,-6.256092,53.353024
2219,128.208218,veh44,5.825039,7.680947,-6.255997,53.352992
2220,154.934561,veh44,4.725914,7.380876,-6.255949,53.352932
2221,155.384142,veh44,14.363958,9.638044,-6.255894,53.352852
2222,155.384142,veh44,26.11166,11.747702,-6.255827,53.352754
2223,155.384142,veh44,39.926349,13.814689,-6.255748,53.352639
2224,155.384142,veh44,52.742373,12.816024,-6.255674,53.352533
2225,155.384142,veh44,66.669204,13.926831,-6.255594,53.352417
2226,155.141581,veh44,12.294793,13.205589,-6.255518,53.352308
2227,154.88594,veh44,11.243699,13.368906,-6.25544,53.352197
2228,154.88594,veh44,24.576912,13.333213,-6.255362,53.352087
2229,154.88594,veh44,37.509017,12.932105,-6.255287,53.35198
2230,154.88594,veh44,50.37098,12.861963,-6.255211,53.351873
2231,154.88594,veh44,64.167921,13.796941,-6.255131,53.351759
2232,154.88594,veh44,78.121037,13.953116,-6.255049,53.351644
2233,154.363313,veh44,7.464195,13.053158,-6.254972,53.351536
2234,153.848091,veh44,6.652558,13.538364,-6.25489,53.351424
2235,153.848091,veh44,19.464123,12.811564,-6.254812,53.351319
2236,153.848091,veh44,32.690625,13.226503,-6.254731,53.351211
2237,153.848091,veh44,46.511258,13.820633,-6.254647,53.351097
2238,153.848091,veh44,59.345532,12.834273,-6.254569,53.350992
2239,153.848091,veh44,70.483729,11.138197,-6.254501,53.3509
2240,154.114973,veh44,1.887263,12.783534,-6.254423,53.350795
2241,154.789302,veh44,15.737963,13.8507,-6.254342,53.350681
2242,155.418324,veh44,9.932561,13.304598,-6.254266,53.35057
2243,155.418324,veh44,22.756118,12.823557,-6.254192,53.350464
2244,155.418324,veh44,35.66531,12.909191,-6.254118,53.350356
2245,155.418324,veh44,48.875406,13.210096,-6.254043,53.350247
2246,155.434972,veh44,3.203573,13.738168,-6.253964,53.350132
2247,155.436174,veh44,16.863549,13.659975,-6.253886,53.350019
2248,155.642603,veh44,12.51459,13.451042,-6.25381,53.349907
2249,155.775394,veh44,6.186451,11.211861,-6.253747,53.349814
2250,155.775394,veh44,12.898312,6.711861,-6.253709,53.349758
2251,155.421672,veh44,4.466064,8.207752,-6.253662,53.34969
2252,155.343053,veh44,14.88834,10.422276,-6.253603,53.349603
2253,152.664578,veh44,27.419929,12.531589,-6.253525,53.3495
2254,77.419977,veh44,6.038022,12.828093,-6.253381,53.349459
2255,79.24117,veh44,19.826805,13.788783,-6.253173,53.34948
2256,80.298628,veh44,33.180175,13.353371,-6.25297,53.349496
2257,91.530281,veh44,46.626903,13.446728,-6.252765,53.349493
2258,100.503009,veh44,0.986007,12.779104,-6.252562,53.349477
2259,101.864664,veh44,14.518394,13.532387,-6.252365,53.349447
2260,113.284693,veh44,10.845322,13.546928,-6.252174,53.349406
2261,99.7101,veh44,1.940239,11.754917,-6.252007,53.349375
2262,89.771367,veh44,9.195155,7.254917,-6.251901,53.349373
2263,89.771367,veh44,12.596183,3.401028,-6.251851,53.349372
2264,89.771367,veh44,12.880383,0.284199,-6.251846,53.349372
2265,89.771367,veh44,12.991686,0.111303,-6.251845,53.349372
2266,89.771367,veh44,13.072567,0.080881,-6.251844,53.349372
2267,89.771367,veh44,13.095915,0.023348,-6.251843,53.349372
2268,89.771367,veh44,13.097765,0.00185,-6.251843,53.349372
2269,89.771367,veh44,13.098493,0.000728,-6.251843,53.349372
2270,89.771367,veh44,13.098985,0.000491,-6.251843,53.349372
2271,89.771367,veh44,13.098985,0,-6.251843,53.349372
2272,89.771367,veh44,13.098985,0,-6.251843,53.349372
2273,89.771367,veh44,13.098985,0,-6.251843,53.349372
2274,89.771367,veh44,13.098985,0,-6.251843,53.349372
2275,89.771367,veh44,13.098985,0,-6.251843,53.349372
2276,89.771367,veh44,13.098985,0,-6.251843,53.349372
2277,89.771367,veh44,13.098985,0,-6.251843,53.349372
2278,89.771367,veh44,13.098985,0,-6.251843,53.349372
2279,89.771367,veh44,13.098985,0,-6.251843,53.349372
2280,89.771367,veh44,13.098985,0,-6.251843,53.349372
2281,89.771367,veh44,13.098985,0,-6.251843,53.349372
2282,89.771367,veh44,13.098985,0,-6.251843,53.349372
2283,89.771367,veh44,13.098985,0,-6.251843,53.349372
2284,89.771367,veh44,13.098985,0,-6.251843,53.349372
2285,89.771367,veh44,13.098985,0,-6.251843,53.349372
2286,89.771367,veh44,13.098985,0,-6.251843,53.349372
2287,89.771367,veh44,13.098985,0,-6.251843,53.349372
2288,89.771367,veh44,13.098985,0,-6.251843,53.349372
2289,89.771367,veh44,13.098985,0,-6.251843,53.349372
2290,89.771367,veh44,13.098985,0,-6.251843,53.349372
2291,89.771367,veh44,13.098985,0,-6.251843,53.349372
2292,89.771367,veh44,13.098985,0,-6.251843,53.349372
2293,89.771367,veh44,13.098985,0,-6.251843,53.349372
2294,89.661746,veh44,0.524838,1.525854,-6.251821,53.349372
2295,82.950419,veh44,3.877735,3.352896,-6.251777,53.349376
2296,71.29199,veh44,4.660701,5.572966,-6.251702,53.349389
2297,62.512717,veh44,5.067623,6.966922,-6.251612,53.349412
2298,38.308323,veh44,3.907922,8.280299,-6.251532,53.349466
2299,38.383904,veh44,14.422652,10.51473,-6.251425,53.349541
2300,38.383904,veh44,26.611499,12.188848,-6.251302,53.349627
2301,33.04508,veh44,38.628413,12.016914,-6.251187,53.349714
2302,19.798302,veh44,9.436931,9.598518,-6.25113,53.349793
2303,347.340722,veh44,19.071747,9.634816,-6.251133,53.349878
2304,304.482679,veh44,0.000626,7.788879,-6.251215,53.349924
2305,292.990111,veh44,1.073298,7.312672,-6.251314,53.349952
2306,292.536054,veh44,8.69495,7.621652,-6.251418,53.349981
2307,292.536054,veh44,15.877898,7.182948,-6.251516,53.350008
2308,292.536054,veh44,24.025427,8.147529,-6.251627,53.350039
2309,292.536054,veh44,31.423098,7.397671,-6.251728,53.350066
2310,292.536054,veh44,39.12751,7.704411,-6.251833,53.350095
2311,,,,,,
2312,,,,,,
2313,,,,,,
2314,,,,,,
2315,,,,,,
2316,,,,,,
2317,,,,,,
2318,,,,,,
2319,,,,,,
2320,,,,,,
2321,,,,,,
2322,,,,,,
2323,,,,,,
2324,,,,,,
2325,,,,,,
2326,,,,,,
2327,,,,,,
2328,,,,,,
2329,,,,,,
2330,,,,,,
2331,,,,,,
2332,163.559369,veh47,5.1,0,-6.259079,53.352177
2333,163.559369,veh47,6.88299,1.78299,-6.259072,53.352162
2334,163.559369,veh47,11.141054,4.258064,-6.259057,53.352125
2335,163.559369,veh47,17.784686,6.643633,-6.259032,53.352067
2336,163.559369,veh47,25.82064,8.035954,-6.259002,53.351997
2337,163.559369,veh47,33.252735,7.432095,-6.258975,53.351932
2338,163.559369,veh47,40.772713,7.519978,-6.258947,53.351867
2339,163.559369,veh47,48.349475,7.576762,-6.258919,53.351801
2340,163.559369,veh47,56.282571,7.933096,-6.25889,53.351732
2341,163.559369,veh47,63.696719,7.414148,-6.258862,53.351667
2342,163.559445,veh47,0.018909,7.832189,-6.258834,53.351599
2343,163.57965,veh47,7.627002,7.608093,-6.258805,53.351533
2344,163.569765,veh47,5.720156,7.533154,-6.258778,53.351467
2345,163.569765,veh47,13.308382,7.588226,-6.25875,53.351401
2346,163.569765,veh47,20.331726,7.023344,-6.258724,53.35134
2347,163.569765,veh47,27.934881,7.603155,-6.258696,53.351273
2348,163.487461,veh47,2.671623,8.006742,-6.258666,53.351204
2349,163.572443,veh47,9.830632,7.159009,-6.25864,53.351141
2350,163.572443,veh47,17.698031,7.867399,-6.25861,53.351073
2351,163.572443,veh47,24.626335,6.928305,-6.258585,53.351013
2352,163.572443,veh47,31.877688,7.251352,-6.258558,53.350949
2353,163.566779,veh47,38.845652,6.967964,-6.258532,53.350889
2354,163.566779,veh47,45.823162,6.97751,-6.258507,53.350828
2355,163.566779,veh47,52.849669,7.026507,-6.258481,53.350767
2356,163.582631,veh47,2.650229,7.28056,-6.258454,53.350703
2357,163.579295,veh47,2.459727,6.859497,-6.258429,53.350644
2358,163.561331,veh47,9.435526,6.9758,-6.258403,53.350583
2359,163.561331,veh47,17.007409,7.571883,-6.258375,53.350517
2360,163.561331,veh47,24.580218,7.572809,-6.258347,53.350451
2361,163.575961,veh47,5.789507,7.53929,-6.258319,53.350385
2362,163.536162,veh47,4.450855,8.021348,-6.258289,53.350315
2363,163.531244,veh47,11.759489,7.308634,-6.258262,53.350252
2364,163.445484,veh47,4.855326,7.385837,-6.258235,53.350187
2365,163.442929,veh47,11.899549,7.044223,-6.258209,53.350126
2366,163.281826,veh47,3.319346,7.249797,-6.258181,53.350063
2367,163.200299,veh47,10.458019,7.138673,-6.258154,53.350001
2368,163.200299,veh47,18.551222,8.093203,-6.258124,53.349931
2369,163.200299,veh47,26.259582,7.70836,-6.258095,53.349863
2370,163.414254,veh47,2.967489,7.837907,-6.258065,53.349795
2371,163.560876,veh47,10.414128,7.446639,-6.258038,53.34973
2372,163.789727,veh47,2.974789,6.91066,-6.258012,53.34967
2373,163.94551,veh47,10.342446,7.367657,-6.257986,53.349606
2374,163.94551,veh47,17.828156,7.48571,-6.257959,53.349541
2375,163.94551,veh47,24.801959,6.973803,-6.257934,53.34948
2376,163.94551,veh47,32.306349,7.50439,-6.257907,53.349414
2377,163.94551,veh47,39.176643,6.870294,-6.257882,53.349354
2378,163.509815,veh47,46.629815,7.453172,-6.257855,53.34929
2379,163.113209,veh47,54.03693,7.407115,-6.257827,53.349225
2380,163.152319,veh47,2.989524,7.012594,-6.2578,53.349164
2381,163.15843,veh47,2.764906,6.955382,-6.257774,53.349104
2381,342.505305,veh48,5.1,0,-6.253224,53.352265
2382,163.142118,veh47,10.281873,7.516967,-6.257745,53.349038
2382,344.627051,veh48,0.401604,2.451604,-6.253231,53.352286
2383,163.142118,veh47,18.293179,8.011306,-6.257715,53.348969
2383,11.567738,veh48,2.840202,2.438598,-6.253209,53.3523
2384,163.142118,veh47,25.969425,7.676247,-6.257686,53.348902
2384,71.183548,veh48,0.163796,1.993594,-6.253186,53.35229
2385,163.142118,veh47,29.527813,3.558388,-6.257672,53.348871
2385,160.326996,veh48,4.727943,4.564148,-6.253167,53.35225
2386,163.142118,veh47,30.359021,0.831208,-6.257669,53.348864
2386,171.012093,veh48,4.07169,6.553747,-6.253152,53.352193
2387,163.142118,veh47,31.102428,0.743407,-6.257666,53.348857
2387,214.513432,veh48,10.58329,6.511599,-6.2532,53.352144
2388,163.142118,veh47,31.163137,0.060709,-6.257666,53.348857
2388,240.554852,veh48,4.011937,6.088647,-6.253281,53.352118
2389,161.563515,veh47,1.517266,2.524129,-6.257654,53.348835
2389,242.160943,veh48,10.37908,6.367144,-6.253367,53.352094
2390,154.116573,veh47,6.116817,4.599551,-6.257626,53.348798
2390,242.160943,veh48,17.221114,6.842033,-6.253459,53.352067
2391,111.977943,veh47,12.969624,6.852807,-6.257545,53.348767
2391,242.160943,veh48,24.340558,7.119445,-6.253556,53.352039
2392,72.995593,veh47,5.279366,7.209743,-6.257439,53.348779
2392,242.160943,veh48,27.656829,3.316271,-6.253601,53.352026
2393,72.995593,veh47,12.913062,7.633695,-6.257328,53.348797
2393,250.569108,veh48,4.325832,5.839003,-6.253683,53.35201
2394,74.896031,veh47,5.236846,7.143784,-6.257224,53.348812
2394,292.87435,veh48,10.265944,5.940112,-6.253763,53.352029
2395,74.896031,veh47,12.377172,7.140326,-6.25712,53.348826
2395,333.201803,veh48,2.257192,6.561248,-6.253807,53.352082
2396,74.896031,veh47,19.310204,6.933032,-6.257018,53.34884
2396,337.617899,veh48,9.030081,6.772889,-6.253842,53.352139
2397,74.896031,veh47,26.79865,7.488445,-6.256908,53.348855
2397,337.617899,veh48,16.008267,6.978186,-6.253878,53.352198
2398,73.050904,veh47,34.172595,7.373945,-6.256801,53.348871
2398,337.617899,veh48,23.347108,7.338842,-6.253916,53.35226
2399,72.32226,veh47,41.811517,7.638923,-6.256691,53.34889
2399,337.617899,veh48,29.903234,6.556125,-6.25395,53.352315
2400,72.32226,veh47,49.099222,7.287704,-6.256585,53.348907
2400,337.617899,veh48,36.610408,6.707174,-6.253985,53.352371
2401,72.32226,veh47,57.001748,7.902526,-6.256471,53.348926
2401,337.617899,veh48,43.13679,6.526382,-6.254018,53.352427
2402,72.32226,veh47,63.869715,6.867967,-6.256371,53.348942
2402,337.617899,veh48,49.4212,6.28441,-6.254051,53.35248
2403,72.322088,veh47,0.433423,7.693708,-6.256262,53.348961
2403,337.617899,veh48,56.816392,7.395192,-6.254089,53.352542
2404,72.320319,veh47,8.156344,7.72292,-6.25615,53.348979
2404,337.617899,veh48,62.919789,6.103397,-6.254121,53.352593
2405,71.910932,veh47,3.29852,6.892177,-6.25605,53.348996
2405,324.055568,veh48,4.049732,4.529943,-6.254159,53.352626
2406,71.539184,veh47,1.403124,7.534604,-6.255941,53.349015
2406,268.921134,veh48,0.089167,5.109434,-6.254233,53.352627
2407,71.128164,veh47,9.323842,7.920718,-6.255828,53.349035
2407,247.679811,veh48,6.642456,6.55329,-6.254325,53.352607
2408,71.128164,veh47,17.367434,8.043592,-6.255712,53.349056
2408,247.679811,veh48,12.827217,6.184761,-6.254412,53.352588
2409,71.128164,veh47,25.451509,8.084075,-6.255596,53.349077
2409,247.679811,veh48,19.773102,6.945885,-6.25451,53.352567
2410,71.128164,veh47,33.46256,8.01105,-6.25548,53.349098
2410,247.679811,veh48,26.826904,7.053802,-6.25461,53.352545
2411,71.128164,veh47,41.554436,8.091877,-6.255364,53.349118
2411,247.679811,veh48,33.779136,6.952232,-6.254708,53.352523
2412,71.128164,veh47,49.582953,8.028516,-6.255248,53.349139
2412,247.679811,veh48,40.653361,6.874225,-6.254805,53.352502
2413,71.128164,veh47,57.552542,7.969589,-6.255134,53.34916
2413,247.539451,veh48,2.496686,6.553326,-6.254897,53.352482
2414,69.814532,veh47,0.498924,7.926382,-6.25502,53.349182
2414,247.3988,veh48,9.113915,6.617228,-6.25499,53.352461
2415,73.654697,veh47,3.136277,7.037354,-6.254919,53.349198
2415,247.120095,veh48,6.840919,7.167005,-6.255091,53.352438
2416,89.034795,veh47,3.347163,7.910885,-6.2548,53.349196
2416,247.120095,veh48,13.891753,7.050833,-6.25519,53.352416
2417,88.396137,veh47,6.923825,3.576662,-6.254747,53.349196
2417,247.120095,veh48,20.671326,6.779574,-6.255285,53.352394
2418,41.513887,veh47,1.09084,3.587015,-6.254746,53.34921
2418,247.120095,veh48,27.368537,6.697211,-6.255379,53.352373
2419,34.985768,veh47,1.666308,5.815468,-6.254693,53.349252
2419,247.120095,veh48,31.151497,3.78296,-6.255433,53.352361
2420,70.215287,veh47,9.226031,7.559723,-6.254593,53.349279
2420,252.870917,veh48,3.642214,5.540717,-6.255513,53.352348
2421,60.46485,veh47,6.948577,9.082546,-6.25447,53.349315
2421,292.437594,veh48,10.024815,6.382601,-6.255599,53.352367
2422,61.096981,veh47,18.437481,11.488904,-6.254316,53.349361
2422,329.953586,veh48,1.756012,5.991197,-6.255644,53.352413
2423,61.096981,veh47,30.853124,12.415643,-6.254149,53.349411
2423,335.387673,veh48,9.91957,8.163558,-6.25569,53.352481
2424,59.745049,veh47,43.447356,12.594232,-6.253981,53.349463
2424,335.387673,veh48,19.635461,9.715891,-6.255746,53.352562
2425,52.146588,veh47,51.541588,8.094232,-6.25388,53.349503
2425,335.387673,veh48,30.65164,11.016179,-6.255809,53.352653
2426,48.853998,veh47,55.13582,3.594232,-6.253838,53.349523
2426,335.387673,veh48,41.899758,11.248118,-6.255874,53.352747
2427,41.195894,veh47,3.9707,5.16488,-6.253784,53.349556
2427,335.387673,veh48,53.677872,11.778113,-6.255941,53.352845
2428,10.425519,veh47,11.534301,7.563601,-6.25375,53.34962
2428,335.387673,veh48,61.515071,7.837199,-6.255986,53.35291
2429,341.622751,veh47,20.850432,9.316131,-6.253775,53.349701
2429,335.387673,veh48,65.178971,3.663901,-6.256007,53.35294
2430,335.781697,veh47,9.511094,9.960662,-6.253831,53.349784
2430,335.387673,veh48,66.257997,1.079026,-6.256013,53.352949
2431,335.647897,veh47,4.452104,11.55101,-6.253896,53.349881
2431,335.387673,veh48,66.508675,0.250678,-6.256014,53.352951
2431,67.684677,veh49,5.1,0,-6.254807,53.352532
2432,335.631595,veh47,17.940356,13.488253,-6.253973,53.349994
2432,335.387673,veh48,66.561555,0.052879,-6.256015,53.352952
2432,67.684677,veh49,6.781874,1.681874,-6.254783,53.352537
2433,335.409367,veh47,12.856446,12.94609,-6.254047,53.350101
2433,335.387673,veh48,66.576845,0.01529,-6.256015,53.352952
2433,67.684677,veh49,10.90867,4.126796,-6.254725,53.35255
2434,335.429615,veh47,3.262159,12.705713,-6.254119,53.350206
2434,333.208994,veh48,1.319707,2.322862,-6.256031,53.35297
2434,67.684677,veh49,16.716137,5.807466,-6.254643,53.352568
2435,335.427902,veh47,16.726519,13.46436,-6.254196,53.350318
2435,305.254443,veh48,5.95673,4.637023,-6.256084,53.352993
2435,67.684677,veh49,23.452279,6.736142,-6.254548,53.352589
2436,335.427902,veh47,29.775373,13.048854,-6.25427,53.350426
2436,253.651431,veh48,2.098166,5.601436,-6.256166,53.352984
2436,67.684677,veh49,29.949762,6.497483,-6.254456,53.352609
2437,335.427902,veh47,41.599131,11.823758,-6.254338,53.350524
2437,248.461993,veh48,9.475006,7.37684,-6.25627,53.352961
2437,67.684677,veh49,36.437374,6.487612,-6.254365,53.352629
2438,335.427902,veh47,49.359987,7.760856,-6.254382,53.350589
2438,248.781875,veh48,16.011316,6.53631,-6.256363,53.352942
2438,67.684677,veh49,41.753608,5.316234,-6.25429,53.352646
2439,335.427902,veh47,52.811737,3.45175,-6.254402,53.350618
2439,248.781875,veh48,22.655649,6.644333,-6.256457,53.352923
2439,67.684677,veh49,43.838271,2.084663,-6.25426,53.352652
2440,335.427902,veh47,53.351156,0.539419,-6.254405,53.350622
2440,248.781875,veh48,29.388387,6.732738,-6.256553,53.352903
2440,84.236885,veh49,2.022014,2.893743,-6.254221,53.352648
2441,335.427902,veh47,53.406984,0.055828,-6.254405,53.350622
2441,248.781875,veh48,35.530078,6.141691,-6.25664,53.352885
2441,150.123219,veh49,4.618083,2.596069,-6.254231,53.352628
2442,335.427902,veh47,53.408188,0.001203,-6.254405,53.350622
2442,248.781875,veh48,42.413939,6.883862,-6.256738,53.352865
2442,223.959896,veh49,2.484976,2.536892,-6.254267,53.35262
2443,335.427902,veh47,53.408676,0.000489,-6.254405,53.350622
2443,248.561264,veh48,48.755958,6.342019,-6.256828,53.352846
2443,247.679811,veh49,6.803159,4.318183,-6.254327,53.352607
2444,335.427902,veh47,53.408883,0.000207,-6.254405,53.350622
2444,248.344478,veh48,55.331959,6.576001,-6.256921,53.352826
2444,247.679811,veh49,12.708339,5.90518,-6.254411,53.352588
2445,335.427902,veh47,53.408985,0.000102,-6.254405,53.350622
2445,248.344478,veh48,62.374505,7.042546,-6.25702,53.352805
2445,247.679811,veh49,19.547336,6.838997,-6.254507,53.352567
2446,335.427902,veh47,53.408985,0,-6.254405,53.350622
2446,248.344478,veh48,68.806298,6.431793,-6.257111,53.352786
2446,247.679811,veh49,25.998842,6.451506,-6.254598,53.352547
2447,335.427902,veh47,53.408985,0,-6.254405,53.350622
2447,248.344478,veh48,75.564471,6.758173,-6.257207,53.352766
2447,247.679811,veh49,31.725113,5.726271,-6.254679,53.35253
2448,335.919713,veh47,0.55778,1.558795,-6.254414,53.350636
2448,248.305858,veh48,2.474376,6.689905,-6.257302,53.352746
2448,247.679811,veh49,38.569756,6.844643,-6.254775,53.352509
2449,339.477906,veh47,4.59122,4.03344,-6.254432,53.35067
2449,248.266439,veh48,8.677463,6.203086,-6.25739,53.352727
2449,247.676181,veh49,0.064552,6.204796,-6.254863,53.352489
2450,346.60716,veh47,10.58736,5.996139,-6.254452,53.350723
2450,248.266439,veh48,14.829794,6.152332,-6.257477,53.352709
2450,247.3988,veh49,6.112247,6.047695,-6.254948,53.35247
2451,345.106037,veh47,18.355057,7.767698,-6.254474,53.350791
2451,248.266439,veh48,21.964371,7.134577,-6.257578,53.352687
2451,247.255857,veh49,2.565116,5.892868,-6.255031,53.352452
2452,333.869381,veh47,1.141653,9.676596,-6.254532,53.350871
2452,248.726525,veh48,4.79595,6.351579,-6.257668,53.352669
2452,247.120095,veh49,8.432284,5.867169,-6.255113,53.352433
2453,333.848091,veh47,13.04637,11.904717,-6.254604,53.350968
2453,248.746102,veh48,11.199905,6.403955,-6.257759,53.35265
2453,247.120095,veh49,14.196687,5.764402,-6.255194,53.352415
2454,333.848091,veh47,26.189569,13.143199,-6.254684,53.351076
2454,248.743032,veh48,0.212175,6.502271,-6.257851,53.352631
2454,247.120095,veh49,20.810337,6.61365,-6.255287,53.352394
2455,333.848091,veh47,38.870776,12.681207,-6.254762,53.351181
2455,248.673782,veh48,7.588869,7.376693,-6.257956,53.352609
2455,247.120095,veh49,27.370199,6.559862,-6.255379,53.352373
2456,333.848091,veh47,51.611336,12.74056,-6.254839,53.351285
2456,248.707294,veh48,4.507173,6.318304,-6.258045,53.35259
2456,247.120095,veh49,31.582608,4.212409,-6.255439,53.35236
